id,added,edited,beerdb_id,name,country,origin_state,origin_city,production,url,description,latitude,longitude,accuracy,image
1194,2013-07-08 23:34:02.415655+00:00,2013-07-08 23:34:02.423236+00:00,,Standing Stone Brewing Company,USA,Oregon,Ashland,,http://www.standingstonebrewing.com/,"Ashland's only full service brewpub is housed in an historic building with a light industrial character. We offer our own freshly brewed handcrafted ales and lagers, including seasonal and other specialty brews.  All Standing Stone Ales are made here at the brewery in ten barrel batches using over 80% organic malts.",42.197600000000001,-122.715,rooftop,
1195,2013-07-08 23:34:02.441176+00:00,2013-07-08 23:34:02.453951+00:00,,Steam Whistle Brewery,CAN,ON,Toronto,,http://www.steamwhistle.ca,One kind of beer - Steamwhistle Lager.,43.641399999999997,-79.386899999999997,interpolated,
1196,2013-07-08 23:34:02.473334+00:00,2013-07-08 23:34:02.493603+00:00,,Steamworks,CAN,British Columbia,Vancouver,,http://www.steamworks.com/gastown_index.htm,"Steamworks gets its name from the famous Gastown steam line that runs through our premises. The Gastown Brewing Company, which is located onsite and brews Steamworks beers, uses steam to fire its kettles. The instant heat of steam allows for greater brewing finesse, and most importantly great tasting beer. Whether you're in the mood for a thirst quenching Lions Gate lager, or a full bodied HeriocaTM Oatmeal Stout, we've got a beer to please your palate.",49.2849,-123.11,rooftop,
1197,2013-07-08 23:34:02.528746+00:00,2013-07-08 23:34:02.558598+00:00,,Steamworks Brewing - Durango,USA,Colorado,Durango,,,,37.272399999999998,-107.88,rooftop,
1198,2013-07-08 23:34:02.579739+00:00,2013-07-08 23:34:02.584000+00:00,,Steel Brewing,USA,Texas,Longview,,,,32.500700000000002,-94.740499999999997,approximate,
1199,2013-07-08 23:34:02.618957+00:00,2013-07-08 23:34:02.636294+00:00,,Steinfels Back & Brau,CHE,,Zrich,,,,47.369,8.5380000000000003,approximate,
1200,2013-07-08 23:34:02.657144+00:00,2013-07-08 23:34:02.672302+00:00,,Steve and Clark's Brew Pub and Sausage Co. #2,USA,North Carolina,Durham,,,,35.994,-78.898600000000002,approximate,
1201,2013-07-08 23:34:02.695138+00:00,2013-07-10 01:01:31.004811+00:00,,Stevens Point Brewery,USA,Wisconsin,Stevens Point,commercial,http://www.pointbeer.com/,"The Stevens Point Brewery is steeped in a history that has transcended the trials of the Civil War, the Great Depression and Prohibition. More than 150 years later, the Stevens Point Brewery continues to successfully brew quality beer, just as the brewery’s founders, Frank Wahle and George Ruder, did in 1857. This undeniable endurance is a testament of why the Stevens Point Brewery, in Stevens Point, Wisconsin, is the 5th oldest continuously operating brewery remaining in the United States. Today, the Stevens Point Brewery is proud to be Wisconsin-owned and independently operated.
 
We take great pride in our history. And, we continue to work hard, as our founders did, to continue to provide our customers today with quality award-winning beer.",44.510399999999997,-89.573400000000007,rooftop,
1202,2013-07-08 23:34:02.722087+00:00,2013-07-08 23:34:02.737967+00:00,,Stewart's Brewing,USA,Delaware,Bear,,,,39.631799999999998,-75.662800000000004,interpolated,
1203,2013-07-08 23:34:02.774482+00:00,2013-07-08 23:34:02.782382+00:00,,Stieglbrauerei zu Salzburg GmbH,AUT,,Salzburg,,http://www.stieglbrauerei.at/,,47.8005,13.0444,approximate,
1204,2013-07-08 23:34:02.805713+00:00,2013-07-08 23:34:02.823096+00:00,,Stillwater Artisanal Ales,USA,Maryland,Baltimore,,http://www.stillwaterales.com/,,39.290399999999998,-76.612200000000001,approximate,
1205,2013-07-08 23:34:02.871071+00:00,2013-07-08 23:34:02.893501+00:00,,Stone Brewing Co.,USA,California,Escondido,,http://www.stonebrew.com/,,33.115699999999997,-117.12,rooftop,
1206,2013-07-08 23:34:02.906057+00:00,2013-07-08 23:34:02.922109+00:00,,Stone Cellar Brewpub & Restaurant,USA,Wisconsin,Appleton,,,,44.253599999999999,-88.403700000000001,interpolated,
1207,2013-07-08 23:34:02.934595+00:00,2013-07-08 23:34:02.949964+00:00,,Stone City Brewing,USA,Iowa,Solon,,,,41.807200000000002,-91.494100000000003,approximate,
1208,2013-07-08 23:34:02.985589+00:00,2013-07-08 23:34:03.012919+00:00,,Stone Coast Brewing - Portland,USA,Maine,Portland,,,,43.710000000000001,-70.305000000000007,interpolated,
1209,2013-07-08 23:34:03.037690+00:00,2013-07-08 23:34:03.055428+00:00,,Stonecutters Brewhouse,USA,Vermont,Barre,,http://www.stonecuttersbrewhouse.com/,"Stonecutters Brewhouse is a 4 barrel brewhouse located in central Vermont in the small town (pop. 9000) of Barre. Barre is the sister town to Montpelier, which is the capital of Vermont. Stonecutters is a locally owned and operated.",44.197200000000002,-72.501900000000006,rooftop,
1210,2013-07-08 23:34:03.088760+00:00,2013-07-08 23:34:03.115457+00:00,,Stoney Creek Brewing Company,USA,Michigan,Detroit,,,,42.337200000000003,-83.018600000000006,rooftop,
1211,2013-07-08 23:34:03.145855+00:00,2013-07-08 23:34:03.153791+00:00,,Storm Brewing,CAN,British Columbia,Vancouver,,http://www.stormbrewing.org,"Storm Brewing thundered onto the market in June of 1995 with a brilliantly balanced ale called Red Sky Alt which was reminiscent of the great German Alt Biers of the Golden Years of European brewing. The instant success of Red Sky quickly established the reputation of Brewmaster and owner, James Walton. He is perceived as an innovator and as a stickler for quality by both the media and the trade. Recent expert evaluation rated Storm Brewing's Hurricane I.P.A. among the best in the whole of Canada.",49.2821,-123.06999999999999,interpolated,
1212,2013-07-08 23:34:03.183435+00:00,2013-07-08 23:34:03.211043+00:00,,Stoudt's Brewery,USA,Pennsylvania,Adamstown,,http://www.stoudtsbeer.com/brewery.html,"Over 20 years, Stoudt's Brewing Company has grown and evolved from a small brewery with limited draught distribution, to a packaging regional microbrewery with distribution in 10 different states, producing over 10,000 barrels a year. Even with the growth over the years, one thing has always remained constant, and that is the attention to detail that goes into every batch of handcrafted beer that is traditionally brewed, packaged and sold with passion by our small team of hardworking dedicated employees. A tradition that was started by Ed and Carol and will be carried on by their children for many years to come",40.236899999999999,-76.072000000000003,interpolated,
1213,2013-07-08 23:34:03.224497+00:00,2013-07-08 23:34:03.234922+00:00,,Stout Brothers Public House,USA,Wisconsin,Milwaukee,,,,43.038899999999998,-87.906499999999994,approximate,
1214,2013-07-08 23:34:03.261567+00:00,2013-07-08 23:34:03.311409+00:00,,Strangford Lough Brewing Company Ltd,IRL,County Down,Killyleagh,,http://slbc.ie/,,54.390599999999999,-5.6547999999999998,approximate,
1215,2013-07-08 23:34:03.325653+00:00,2013-07-08 23:34:03.334699+00:00,,Straub Brewery,USA,Pennsylvania,St. Mary's,,http://www.straubbeer.com/index.htm,,41.427700000000002,-78.553899999999999,interpolated,
1216,2013-07-08 23:34:03.367661+00:00,2013-07-08 23:34:03.380635+00:00,,Stroh Brewery Company,USA,Florida,Tampa,,,,27.949400000000001,-82.465100000000007,approximate,
1217,2013-07-08 23:34:03.397544+00:00,2013-07-08 23:34:03.413078+00:00,,Sturgeon Bay Brewing,USA,Wisconsin,Sturgeon Bay,,,(No longer brewing),44.834200000000003,-87.376999999999995,approximate,
1218,2013-07-08 23:34:03.439877+00:00,2013-07-08 23:34:03.456245+00:00,,Stuttgarter Hofbru,DEU,Baden-Wrttemberg,Stuttgart,,,,,,,
1219,2013-07-08 23:34:03.485532+00:00,2013-07-08 23:34:03.522875+00:00,,Sudwerk Privatbrauerei Hbsch,USA,California,Davis,,,,38.547199999999997,-121.726,rooftop,
1220,2013-07-08 23:34:03.545315+00:00,2013-07-08 23:34:03.558364+00:00,,Sullivan's Black Forest Brew Haus & Grill,USA,Michigan,Frankenmuth,,,,43.315199999999997,-83.731399999999994,interpolated,
1221,2013-07-08 23:34:03.579024+00:00,2013-07-08 23:34:03.590105+00:00,,Summit Brewing,USA,Minnesota,Saint Paul,,http://www.summitbrewing.com/,,44.913899999999998,-93.139600000000002,rooftop,
1222,2013-07-08 23:34:03.628696+00:00,2013-07-08 23:34:03.670415+00:00,,Surly Brewing,USA,Minnesota,Brooklyn Center,,http://www.surlybrewing.com/,,45.042900000000003,-93.324600000000004,rooftop,
1223,2013-07-08 23:34:03.695665+00:00,2013-07-08 23:34:03.739499+00:00,,Swan Brewery,AUS,Western Australia,Canning Vale,,,,-32.063800000000001,115.91200000000001,rooftop,
1224,2013-07-08 23:34:03.750428+00:00,2013-07-08 23:34:03.764843+00:00,,Sweet Water Tavern and Brewery,USA,Virginia,Sterling,,http://www.greatamericanrestaurants.com/sweetMainSter/index.htm,,39.032400000000003,-77.409700000000001,interpolated,
1225,2013-07-08 23:34:03.784169+00:00,2013-07-08 23:34:03.793274+00:00,,Sweetwater Brewing - Atlanta,USA,Georgia,Atlanta,,http://www.sweetwaterbrew.com/,,33.808700000000002,-84.381299999999996,rooftop,
1226,2013-07-08 23:34:03.841879+00:00,2013-07-08 23:34:03.892891+00:00,,Sweetwater Brewing - Casper,USA,Wyoming,Casper,,,,42.866599999999998,-106.313,approximate,
1227,2013-07-08 23:34:03.902092+00:00,2013-07-08 23:34:03.906358+00:00,,Sweetwater Tavern - Centreville,USA,Virginia,Centreville,,,,38.828899999999997,-77.439300000000003,interpolated,
1228,2013-07-08 23:34:03.929975+00:00,2013-07-08 23:34:03.937738+00:00,,Switchback Brewing Co,USA,Vermont,Burlington,,,,43.390599999999999,-79.804900000000004,interpolated,
1229,2013-07-08 23:34:03.969013+00:00,2013-07-08 23:34:04.004942+00:00,,T&R; Theakston,GBR,North Yorkshire,Ripon,,,,,,,
1230,2013-07-08 23:34:04.024445+00:00,2013-07-08 23:34:04.051627+00:00,,"T-Bonz Gill, Grill and Brewery",USA,South Carolina,Mount Pleasant,,,,32.809100000000001,-79.875,geometric_center,
1231,2013-07-08 23:34:04.067606+00:00,2013-07-08 23:34:04.092867+00:00,,Tabernash Brewing,USA,Colorado,Longmont,,,,40.167200000000001,-105.102,approximate,
1232,2013-07-08 23:34:04.123474+00:00,2013-07-08 23:34:04.143764+00:00,,Tablerock,USA,Idaho,Boise,,http://www.tablerockbrewpub.com/,,43.6113,-116.206,rooftop,
1233,2013-07-08 23:34:04.159704+00:00,2013-07-08 23:34:04.178639+00:00,,Tailgate Beer,USA,California,San Diego,,http://www.tailgatebeer.com/indexmain.php,,32.773200000000003,-117.05500000000001,rooftop,
1234,2013-07-08 23:34:04.191189+00:00,2013-07-08 23:34:04.220339+00:00,,Taiwan Tobacco and Wine Monopoly Board,SYR,,Taipei,,,,25.026,121.47199999999999,approximate,
1235,2013-07-08 23:34:04.241022+00:00,2013-07-08 23:34:04.248763+00:00,,Tampa Bay Brewing,USA,Florida,Tampa,,,,27.960699999999999,-82.443299999999994,rooftop,
1236,2013-07-08 23:34:04.284384+00:00,2013-07-08 23:34:04.303897+00:00,,Tap Room Brewing Company,USA,Wisconsin,La Crosse,,http://www.taproom21.com/,,43.801400000000001,-91.239599999999996,approximate,
1237,2013-07-08 23:34:04.329803+00:00,2013-07-08 23:34:04.350592+00:00,,Taylor Brewing,USA,Illinois,Lombard,,,,41.835799999999999,-88.009100000000004,interpolated,
1238,2013-07-08 23:34:04.374152+00:00,2013-07-08 23:34:04.391562+00:00,,Taylor's Crossing Brewing,CAN,British Columbia,North Vancouver,,,,49.323799999999999,-123.102,interpolated,
1239,2013-07-08 23:34:04.408603+00:00,2013-07-08 23:34:04.426574+00:00,,Taylor's Restaurant and Brewery,USA,California,San Diego,,,,32.715299999999999,-117.157,approximate,
1240,2013-07-08 23:34:04.449913+00:00,2013-07-08 23:34:04.467295+00:00,,Tempo,ISR,,,,http://www.tempo.co.il/,,,,,
1241,2013-07-08 23:34:04.508651+00:00,2013-07-08 23:34:04.531414+00:00,,Tenaya Creek Restaurant and Brewery,USA,Nevada,Las Vegas,,,,36.215400000000002,-115.251,rooftop,
1242,2013-07-08 23:34:04.563141+00:00,2013-07-08 23:34:04.583921+00:00,,Tennent Caledonian Brewery,GBR,Scotland,Glasgow,,,,55.859299999999998,-4.2324000000000002,interpolated,
1243,2013-07-08 23:34:04.620187+00:00,2013-07-08 23:34:04.648341+00:00,,Terminal Gravity Brewing,USA,Oregon,Enterprise,,,,45.419199999999996,-117.27200000000001,interpolated,
1244,2013-07-08 23:34:04.661870+00:00,2013-07-08 23:34:04.680825+00:00,,Terrapin Beer Company,USA,Georgia,Athens,,http://www.terrapinbeer.com/,,33.945900000000002,-83.410499999999999,rooftop,
1245,2013-07-08 23:34:04.703800+00:00,2013-07-08 23:34:04.744487+00:00,,The Alchemist,USA,Vermont,Waterbury,,http://www.alchemistbeer.com/,"The Alchemist is a 7 barrel brew pub specializing in hand-crafted beer and casual pub fare. All of our ales are brewed in our basement brewery, which was designed and installed by our brewer and co-proprietor John Kimmich. We use only the finest imported malts and domestic hops available to bring you the tastiest and finest selection of beers in Vermont!",44.337200000000003,-72.756,rooftop,
1246,2013-07-08 23:34:04.753690+00:00,2013-07-08 23:34:04.757255+00:00,,The Blind Bat Brewery LLC,USA,New York,Centerport,,http://www.blindbatbrewery.com/,,40.895899999999997,-73.381100000000004,rooftop,
1247,2013-07-08 23:34:04.777480+00:00,2013-07-08 23:34:04.803884+00:00,,The Bruery,USA,California,Placentia,,http://www.thebruery.com/,"We are A small craft brewery located in Orange County, California. Our simple but often confusing name is a fusion of 'brewery' with our family name, Rue. Our calling is to create beers with character and depth using the simplest and purest of means. We do not filter or pasteurize our beers. All of our bottled beers gain carbonation through 100% bottle conditioning, allowing carbonation to naturally occur through a secondary bottle fermentation. We strive to use unconventional ingredients, and we will proudly state what we put in our beers. We enjoy serving you, your friends and your family.",33.861400000000003,-117.88,interpolated,
1248,2013-07-08 23:34:04.816758+00:00,2013-07-08 23:34:04.824524+00:00,,The Cambridge House,USA,Connecticut,Granby,,http://www.cambridgebrewhouse.com/,The best brewery in the Connecticut river valley.  Hands down!  It serves 2 beers that have won a total of 3 gold medals at big beer fests.,41.965800000000002,-72.793000000000006,rooftop,
1249,2013-07-08 23:34:04.856860+00:00,2013-07-08 23:34:04.872707+00:00,,The Church Brew Works,USA,Pennsylvania,Pittsburgh,,http://churchbrew.com/,,40.462400000000002,-79.964500000000001,rooftop,
1250,2013-07-08 23:34:04.894322+00:00,2013-07-08 23:34:04.922187+00:00,,The Hop Yard,USA,California,San Ramon,,http://www.hopyard.com/,Good rotating selection of beers from distinct breweries. Good food as well.,37.783900000000003,-122.001,geometric_center,
1251,2013-07-08 23:34:04.956657+00:00,2013-07-08 23:34:04.964677+00:00,,The Livery,USA,Michigan,Benton Harbor,,http://liverybrew.com/,"All of our Hand Forged Microbrews here at the Livery are painstakingly created by brewmaster Steve Berthel and his assistant, Wally Rouse, on a 10bbl. system of his own design. Closed fermenters allow for the use of many different yeast strains to assure that all our beer styles have their own unique flavor profile. Many of our high gravity beers are aged in a selection of oak barrels for up to a year.  We feature 3 real ales every day, poured to perfection from our antique beer engines. Every 4th. Sunday of the month is Freakin' Firkin Sunday where we have live Irish Music, home made Ruebens, and 2 Firkins of real ale. We do not bottle our beer at this time, but we do offer our beer to retailers in 1/4 bbls. or 1/2 bbls. Please feel free to contact Steve at steve@liverybrew.com for more info. on distribution in your area. Cheers!",42.118499999999997,-86.453699999999998,interpolated,
1252,2013-07-08 23:34:04.995341+00:00,2013-07-08 23:34:05.049651+00:00,,The Lost Abbey,USA,California,San Marcos,,http://www.lostabbey.com/,,33.140599999999999,-117.15000000000001,approximate,
1253,2013-07-08 23:34:05.126035+00:00,2013-07-08 23:34:05.145022+00:00,,The Narragansett Brewing Company,USA,Rhode Island,Providence,,http://www.narragansettbeer.com,"Famous New England Brand, went defunct in the 1980's but has been revived in 2005, with a tasty lager. Locally available in New England",41.819000000000003,-71.409700000000001,interpolated,
1254,2013-07-08 23:34:05.161638+00:00,2013-07-08 23:34:05.178373+00:00,,The Round Barn Winery & Brewery,USA,Michigan,Baroda,,http://www.roundbarnwinery.com/brewery.php,"With more than 30 years of fermentation experience and an award-winning reputation in the industry, our line of hand-crafted brews embody the satisfying bold taste you've come to expect from The Round Barn.",41.921100000000003,-86.458299999999994,rooftop,
1255,2013-07-08 23:34:05.229741+00:00,2013-07-08 23:34:05.278723+00:00,,Third Street Ale Works,USA,California,Santa Rosa,,http://www.thirdstreetaleworks.com,,38.439799999999998,-122.71299999999999,rooftop,
1256,2013-07-08 23:34:05.318603+00:00,2013-07-08 23:34:05.326141+00:00,,Thirsty Dog Brewing,USA,Ohio,Akron,,http://www.thirstydog.com,"Here at the Thirsty Dog Brewing Company, full flavor, delicate balance, texture & aroma combine to make beer an infinitely complex experience, and one that can be thoroughly enjoyable. Each of our beers are meticulously hand crafted in small batches using the finest ingredients. High quality malted barley is the source of the beer's sweetness & body. Select American & European hops are used to balance the malt sweetness, and , at times, add special flavors & aromas to the beer. Our careful selection of ingredients, along with specially designed recipes & brewing processes, give Thirsty Dog beers their unique flavor profiles that can be hard to find in today's mass market. one size fits all society. Our microbrewed beers are far more diverse in range and character then the small spectrum of mass-marketed beers offered to the American public by the large national breweries. Enjoy the diversity, Unleash the flavor today., Welcome to Thirsty Dog Brewing Company, and welcome to great beer!",41.068899999999999,-81.517200000000003,rooftop,
